"Input19 to Hidden12 Weight","-0.007845"
"Input20 to Hidden12 Weight","0.886296"
"Input21 to Hidden12 Weight","-0.082126"
"Input22 to Hidden12 Weight","-0.985575"
"Input23 to Hidden12 Weight","-0.472596"
"Input24 to Hidden12 Weight","0.417558"
"Input25 to Hidden12 Weight","0.629780"
"Input26 to Hidden12 Weight","-0.926943"
"Input27 to Hidden12 Weight","-0.084504"
"Input28 to Hidden12 Weight","-1.584595"
"Input29 to Hidden12 Weight","-1.648987"
"Input30 to Hidden12 Weight","1.422540"
"Input31 to Hidden12 Weight","-0.077842"
"Input32 to Hidden12 Weight","0.178561"
"Input33 to Hidden12 Weight","2.082747"
"Input34 to Hidden12 Weight","0.638764"
"Input35 to Hidden12 Weight","0.900337"
"Input36 to Hidden12 Weight","1.598110"
"Input37 to Hidden12 Weight","-0.174194"
"Input38 to Hidden12 Weight","-0.835769"
"Input39 to Hidden12 Weight","0.591664"
"Input40 to Hidden12 Weight","0.377666"
"Input41 to Hidden12 Weight","-0.771194"
"Input42 to Hidden12 Weight","0.229584"
"Input43 to Hidden12 Weight","-0.352852"
"Input44 to Hidden12 Weight","-0.688695"
"Input45 to Hidden12 Weight","0.472566"
"Input46 to Hidden12 Weight","1.109788"
"Input47 to Hidden12 Weight","-1.213571"
"Input48 to Hidden12 Weight","-0.552603"
"Input49 to Hidden12 Weight","-0.308594"
"Input50 to Hidden12 Weight","-0.112512"
"Input51 to Hidden12 Weight","0.298363"
"Input52 to Hidden12 Weight","-1.125451"
"Input53 to Hidden12 Weight","0.827900"
"Input54 to Hidden12 Weight","-2.067640"
"Input55 to Hidden12 Weight","-0.323299"
"Input56 to Hidden12 Weight","-0.179352"
"Input57 to Hidden12 Weight","0.135827"
"Input58 to Hidden12 Weight","0.356427"
"Input59 to Hidden12 Weight","-0.163955"
"Input60 to Hidden12 Weight","-0.490720"
"Input61 to Hidden12 Weight","-0.022495"
"Input62 to Hidden12 Weight","-1.589180"
"Input63 to Hidden12 Weight","-0.060591"
"Input64 to Hidden12 Weight","0.572253"
"Input65 to Hidden12 Weight","0.858430"
"Input66 to Hidden12 Weight","0.815770"
"Input67 to Hidden12 Weight","-0.045052"
"Input68 to Hidden12 Weight","-0.615838"
"Input69 to Hidden12 Weight","-0.684671"
"Input70 to Hidden12 Weight","1.123864"
"Input71 to Hidden12 Weight","1.827345"
"Input72 to Hidden12 Weight","-0.285581"
"Input73 to Hidden12 Weight","0.738014"
"Input74 to Hidden12 Weight","-1.096844"
"Input75 to Hidden12 Weight","-0.852049"
"Input76 to Hidden12 Weight","0.553440"
"Input77 to Hidden12 Weight","-1.208704"
"Input78 to Hidden12 Weight","1.210577"
"Input79 to Hidden12 Weight","-0.563992"
"Input80 to Hidden12 Weight","-2.379698"
"Input81 to Hidden12 Weight","1.608601"
"Input82 to Hidden12 Weight","-0.628040"
"Input83 to Hidden12 Weight","1.130475"
"Input84 to Hidden12 Weight","-0.592516"
"Input85 to Hidden12 Weight","2.772968"
"Input86 to Hidden12 Weight","-1.693334"
"Input87 to Hidden12 Weight","0.287673"
"Input88 to Hidden12 Weight","0.082915"
"Input89 to Hidden12 Weight","0.732160"
"Input90 to Hidden12 Weight","-1.279111"
"Input91 to Hidden12 Weight","0.621408"
"Input92 to Hidden12 Weight","-0.115645"
"Input93 to Hidden12 Weight","0.555953"
"Input94 to Hidden12 Weight","1.780327"
"Input95 to Hidden12 Weight","-1.410224"
"Input96 to Hidden12 Weight","-0.295430"
"Input97 to Hidden12 Weight","1.112915"
"Input98 to Hidden12 Weight","1.360790"
"Input99 to Hidden12 Weight","1.375172"
"Input100 to Hidden12 Weight","1.722138"
"Input101 to Hidden12 Weight","1.315140"
"Input102 to Hidden12 Weight","0.094490"
"Input103 to Hidden12 Weight","-0.518435"
"Input104 to Hidden12 Weight","-0.000194"
"Input105 to Hidden12 Weight","-1.223749"
"Input106 to Hidden12 Weight","-1.399809"
"Input107 to Hidden12 Weight","1.364747"
"Input108 to Hidden12 Weight","0.650297"
"Input109 to Hidden12 Weight","-2.363191"
"Input110 to Hidden12 Weight","-0.670598"
"Input111 to Hidden12 Weight","0.791874"
"Input112 to Hidden12 Weight","2.046519"
"Input113 to Hidden12 Weight","-1.220577"
"Input114 to Hidden12 Weight","-1.279497"
"Input115 to Hidden12 Weight","0.794493"
"Input116 to Hidden12 Weight","-1.113579"
"Input117 to Hidden12 Weight","-1.562233"
"Input118 to Hidden12 Weight","-0.261869"
"Input119 to Hidden12 Weight","-1.420474"
"Input120 to Hidden12 Weight","0.035498"
"Input121 to Hidden12 Weight","-1.181251"
"Input122 to Hidden12 Weight","0.172494"
"Input123 to Hidden12 Weight","-0.258809"
"Input124 to Hidden12 Weight","1.073387"
"Input125 to Hidden12 Weight","0.198624"
"Input126 to Hidden12 Weight","0.498035"
"Input127 to Hidden12 Weight","1.076276"
"Input128 to Hidden12 Weight","1.726144"
"Input129 to Hidden12 Weight","-0.624775"
"Input130 to Hidden12 Weight","2.529469"
"Input131 to Hidden12 Weight","-1.151273"
"Input132 to Hidden12 Weight","0.573523"
"Input133 to Hidden12 Weight","0.064283"
"Input134 to Hidden12 Weight","-1.031495"
"Input135 to Hidden12 Weight","0.046987"
"Input136 to Hidden12 Weight","-0.408992"
"Input137 to Hidden12 Weight","-1.585644"
"Input138 to Hidden12 Weight","1.338526"
"Input139 to Hidden12 Weight","0.524135"
"Input140 to Hidden12 Weight","1.694790"
"Input141 to Hidden12 Weight","1.620728"
"Input142 to Hidden12 Weight","0.441033"
"Input143 to Hidden12 Weight","-0.836548"
"Input144 to Hidden12 Weight","0.809392"
"Input145 to Hidden12 Weight","-0.326515"
"Input146 to Hidden12 Weight","-1.303902"
"Input147 to Hidden12 Weight","-0.354628"
"Input148 to Hidden12 Weight","-1.548555"
"Input149 to Hidden12 Weight","-0.686519"
"Input150 to Hidden12 Weight","-1.208654"
"Input151 to Hidden12 Weight","-2.301995"
"Input152 to Hidden12 Weight","-1.311364"
"Input153 to Hidden12 Weight","0.287703"
"Input154 to Hidden12 Weight","2.935432"
"Input155 to Hidden12 Weight","2.647610"
"Input156 to Hidden12 Weight","1.608194"
"Input157 to Hidden12 Weight","-0.074718"
"Input158 to Hidden12 Weight","-2.403756"
"Input159 to Hidden12 Weight","1.048013"
"Input160 to Hidden12 Weight","0.553614"
"Input161 to Hidden12 Weight","0.458314"
"Input162 to Hidden12 Weight","-0.107882"
"Input163 to Hidden12 Weight","0.261111"
"Input164 to Hidden12 Weight","-0.771079"
"Input165 to Hidden12 Weight","1.300178"
"Input166 to Hidden12 Weight","-0.272681"
"Input167 to Hidden12 Weight","-0.251594"
"Input168 to Hidden12 Weight","0.460043"
"Input169 to Hidden12 Weight","-2.227039"
"Input170 to Hidden12 Weight","-1.220315"
"Input171 to Hidden12 Weight","-0.588869"
"Input172 to Hidden12 Weight","-0.122032"
"Input173 to Hidden12 Weight","-1.433807"
"Input174 to Hidden12 Weight","-0.885578"
"Input175 to Hidden12 Weight","0.432729"
"Input176 to Hidden12 Weight","-0.618731"
"Input177 to Hidden12 Weight","0.772244"
"Input178 to Hidden12 Weight","-0.507001"
"Input179 to Hidden12 Weight","0.773170"
"Input180 to Hidden12 Weight","-0.270105"
"Input181 to Hidden12 Weight","2.888627"
"Input182 to Hidden12 Weight","4.448315"
"Input183 to Hidden12 Weight","6.132341"
"Input184 to Hidden12 Weight","-0.126373"
"Input185 to Hidden12 Weight","-0.393838"
"Input186 to Hidden12 Weight","-0.015382"
"Input187 to Hidden12 Weight","-0.109998"
"Input188 to Hidden12 Weight","-0.200866"
"Input189 to Hidden12 Weight","-1.030600"
"Input190 to Hidden12 Weight","1.135222"
"Input191 to Hidden12 Weight","-0.765728"
"Input192 to Hidden12 Weight","0.121643"
"Input193 to Hidden12 Weight","0.312609"
"Input194 to Hidden12 Weight","0.352022"
"Input195 to Hidden12 Weight","-0.599964"
"Input196 to Hidden12 Weight","0.653321"
"Input197 to Hidden12 Weight","0.099359"
"Input198 to Hidden12 Weight","1.238067"
"Input199 to Hidden12 Weight","1.452216"
"Input200 to Hidden12 Weight","-0.346534"
"Input201 to Hidden12 Weight","-2.238885"
"Input202 to Hidden12 Weight","-1.448044"
"Input203 to Hidden12 Weight","-0.830305"
"Input204 to Hidden12 Weight","-1.245486"
"Input205 to Hidden12 Weight","0.664541"
"Input206 to Hidden12 Weight","-0.525709"
"Input207 to Hidden12 Weight","-2.302196"
"Input208 to Hidden12 Weight","-0.037800"
"Input209 to Hidden12 Weight","0.169935"
"Input210 to Hidden12 Weight","4.761493"
"Input211 to Hidden12 Weight","3.277130"
"Input212 to Hidden12 Weight","-0.572706"
"Input213 to Hidden12 Weight","0.052971"
"Input214 to Hidden12 Weight","-0.012275"
"Input215 to Hidden12 Weight","-1.134802"
"Input216 to Hidden12 Weight","1.383965"
"Input217 to Hidden12 Weight","-0.313776"
"Input218 to Hidden12 Weight","-1.835362"
"Input219 to Hidden12 Weight","-0.767567"
"Input220 to Hidden12 Weight","-0.369289"
"Input221 to Hidden12 Weight","0.746824"
"Input222 to Hidden12 Weight","-0.200502"
"Input223 to Hidden12 Weight","-0.792323"
"Input224 to Hidden12 Weight","-0.300616"
"Input225 to Hidden12 Weight","1.447325"
"Input226 to Hidden12 Weight","-0.651028"
"Input227 to Hidden12 Weight","0.616896"
"Input228 to Hidden12 Weight","-1.060814"
"Input229 to Hidden12 Weight","0.307266"
"Input230 to Hidden12 Weight","-0.287065"
"Input231 to Hidden12 Weight","-1.339240"
"Input232 to Hidden12 Weight","-0.129909"
"Input233 to Hidden12 Weight","-0.106755"
"Input234 to Hidden12 Weight","-1.713528"
"Input235 to Hidden12 Weight","-1.969055"
"Input236 to Hidden12 Weight","-1.062272"
"Input237 to Hidden12 Weight","1.219171"
"Input238 to Hidden12 Weight","4.652749"
"Input239 to Hidden12 Weight","2.707054"
"Input240 to Hidden12 Weight","0.998661"
"Input241 to Hidden12 Weight","-0.915116"
"Input242 to Hidden12 Weight","-0.012726"
"Input243 to Hidden12 Weight","-0.168917"
"Input244 to Hidden12 Weight","-1.674219"
"Input245 to Hidden12 Weight","0.488329"
"Input246 to Hidden12 Weight","-0.006067"
"Input247 to Hidden12 Weight","0.721632"
"Input248 to Hidden12 Weight","0.279822"
"Input249 to Hidden12 Weight","-0.300104"
"Input250 to Hidden12 Weight","-0.322124"
"Input251 to Hidden12 Weight","-0.912269"
"Input252 to Hidden12 Weight","2.631625"
"Input253 to Hidden12 Weight","-1.364090"
"Input254 to Hidden12 Weight","0.679332"
"Input255 to Hidden12 Weight","-1.951094"
"Input256 to Hidden12 Weight","0.675324"
"Input257 to Hidden12 Weight","-0.356101"
"Input258 to Hidden12 Weight","-1.673827"
"Input259 to Hidden12 Weight","-1.217379"
"Input260 to Hidden12 Weight","0.284180"
"Input261 to Hidden12 Weight","0.165404"
"Input262 to Hidden12 Weight","-0.657509"
"Input263 to Hidden12 Weight","-0.801588"
"Input264 to Hidden12 Weight","-1.855821"
"Input265 to Hidden12 Weight","1.016884"
"Input266 to Hidden12 Weight","1.939812"
"Input267 to Hidden12 Weight","1.461537"
"Input268 to Hidden12 Weight","-0.451800"
"Input269 to Hidden12 Weight","-0.162040"
"Input270 to Hidden12 Weight","-2.252316"
"Input271 to Hidden12 Weight","0.281907"
"Input272 to Hidden12 Weight","-1.085783"
"Input273 to Hidden12 Weight","-0.437335"
"Input274 to Hidden12 Weight","-0.618830"
"Input275 to Hidden12 Weight","-2.285859"
"Input276 to Hidden12 Weight","-0.344391"
"Input277 to Hidden12 Weight","0.372228"
"Input278 to Hidden12 Weight","-0.174868"
"Input279 to Hidden12 Weight","-1.553878"
"Input280 to Hidden12 Weight","-0.818381"
"Input281 to Hidden12 Weight","-0.892354"
"Input282 to Hidden12 Weight","-1.540734"
"Input283 to Hidden12 Weight","-0.769486"
"Input284 to Hidden12 Weight","-1.342899"
"Input285 to Hidden12 Weight","-0.386019"
"Input286 to Hidden12 Weight","0.366874"
"Input287 to Hidden12 Weight","0.133724"
"Input288 to Hidden12 Weight","-0.746000"
"Input289 to Hidden12 Weight","-1.421462"
"Input290 to Hidden12 Weight","-1.098848"
"Input291 to Hidden12 Weight","-1.262687"
"Input292 to Hidden12 Weight","-3.442670"
"Input293 to Hidden12 Weight","-1.464832"
"Input294 to Hidden12 Weight","2.392253"
"Input295 to Hidden12 Weight","0.107633"
"Input296 to Hidden12 Weight","0.263841"
"Input297 to Hidden12 Weight","-2.098535"
"Input298 to Hidden12 Weight","0.944364"
"Input299 to Hidden12 Weight","-0.136742"
"Input300 to Hidden12 Weight","0.401225"
"Input301 to Hidden12 Weight","-1.814312"
"Input302 to Hidden12 Weight","-0.840263"
"Input303 to Hidden12 Weight","-0.704204"
"Input304 to Hidden12 Weight","0.955514"
"Input305 to Hidden12 Weight","0.198535"
"Input306 to Hidden12 Weight","1.318415"
"Input307 to Hidden12 Weight","0.329995"
"Input308 to Hidden12 Weight","0.704688"
"Input309 to Hidden12 Weight","-2.132101"
"Input310 to Hidden12 Weight","0.217211"
"Input311 to Hidden12 Weight","-1.873960"
"Input312 to Hidden12 Weight","0.103737"
"Input313 to Hidden12 Weight","-0.392586"
"Input314 to Hidden12 Weight","0.766633"
"Input315 to Hidden12 Weight","-0.235935"
"Input316 to Hidden12 Weight","0.629756"
"Input317 to Hidden12 Weight","0.389477"
"Input318 to Hidden12 Weight","-0.888334"
"Input319 to Hidden12 Weight","-0.934648"
"Input320 to Hidden12 Weight","-1.029992"
"Input321 to Hidden12 Weight","1.896884"
"Input322 to Hidden12 Weight","4.599033"
"Input323 to Hidden12 Weight","0.756785"
"Input324 to Hidden12 Weight","-0.746737"
"Input325 to Hidden12 Weight","-0.143632"
"Input326 to Hidden12 Weight","-0.206940"
"Input327 to Hidden12 Weight","-1.030471"
"Input328 to Hidden12 Weight","-0.397333"
"Input329 to Hidden12 Weight","-0.787095"
"Input330 to Hidden12 Weight","0.678329"
"Input331 to Hidden12 Weight","-0.092436"
"Input332 to Hidden12 Weight","0.178488"
"Input333 to Hidden12 Weight","-1.070655"
"Input334 to Hidden12 Weight","-1.033375"
"Input335 to Hidden12 Weight","0.934090"
"Input336 to Hidden12 Weight","-0.901811"
"Input337 to Hidden12 Weight","-0.091138"
"Input338 to Hidden12 Weight","-1.412025"
"Input339 to Hidden12 Weight","0.413625"
"Input340 to Hidden12 Weight","-0.209087"
"Input341 to Hidden12 Weight","-0.266566"
"Input342 to Hidden12 Weight","0.033670"
"Input343 to Hidden12 Weight","-1.545508"
"Input344 to Hidden12 Weight","-2.037399"
"Input345 to Hidden12 Weight","-0.887480"
"Input346 to Hidden12 Weight","-1.922677"
"Input347 to Hidden12 Weight","-2.041265"
"Input348 to Hidden12 Weight","1.348771"
"Input349 to Hidden12 Weight","3.246406"
"Input350 to Hidden12 Weight","2.620255"
"Input351 to Hidden12 Weight","0.663645"
"Input352 to Hidden12 Weight","-0.288816"
"Input353 to Hidden12 Weight","0.288119"
"Input354 to Hidden12 Weight","-0.855955"
"Input355 to Hidden12 Weight","0.617993"
"Input356 to Hidden12 Weight","-0.394779"
"Input357 to Hidden12 Weight","0.575934"
"Input358 to Hidden12 Weight","0.859436"
"Input359 to Hidden12 Weight","1.131108"
"Input360 to Hidden12 Weight","0.132480"
"Input361 to Hidden12 Weight","0.675801"
"Input362 to Hidden12 Weight","-0.603484"
"Input363 to Hidden12 Weight","-0.342725"
"Input364 to Hidden12 Weight","0.024093"
"Input365 to Hidden12 Weight","-1.188260"
"Input366 to Hidden12 Weight","0.777560"
"Input367 to Hidden12 Weight","-0.257958"
"Input368 to Hidden12 Weight","-2.392401"
"Input369 to Hidden12 Weight","0.669491"
"Input370 to Hidden12 Weight","-1.050174"
"Input371 to Hidden12 Weight","-0.175194"
"Input372 to Hidden12 Weight","-0.390392"
"Input373 to Hidden12 Weight","-0.220282"
"Input374 to Hidden12 Weight","0.590779"
"Input375 to Hidden12 Weight","-0.071741"
"Input376 to Hidden12 Weight","3.759731"
"Input377 to Hidden12 Weight","3.752453"
"Input378 to Hidden12 Weight","0.763600"
"Input379 to Hidden12 Weight","-0.202446"
"Input380 to Hidden12 Weight","0.088265"
"Input381 to Hidden12 Weight","0.165731"
"Input382 to Hidden12 Weight","0.232307"
"Input383 to Hidden12 Weight","1.792421"
"Input384 to Hidden12 Weight","0.698532"
"Input385 to Hidden12 Weight","0.544962"
"Input386 to Hidden12 Weight","-0.293554"
"Input387 to Hidden12 Weight","-0.338254"
"Input388 to Hidden12 Weight","0.810582"
"Input389 to Hidden12 Weight","-1.126689"
"Input390 to Hidden12 Weight","-0.167032"
"Input391 to Hidden12 Weight","2.550110"
"Input392 to Hidden12 Weight","2.747931"
"Input393 to Hidden12 Weight","-1.514272"
"Input394 to Hidden12 Weight","0.419466"
"Input395 to Hidden12 Weight","2.177717"
"Input396 to Hidden12 Weight","-1.800181"
"Input397 to Hidden12 Weight","-0.954797"
"Input398 to Hidden12 Weight","0.323900"
"Input399 to Hidden12 Weight","-0.842027"
"Input400 to Hidden12 Weight","0.542941"
"Input401 to Hidden12 Weight","0.080483"
"Input402 to Hidden12 Weight","0.683558"
"Input403 to Hidden12 Weight","3.131531"
"Input404 to Hidden12 Weight","4.660607"
"Input405 to Hidden12 Weight","1.642146"
"Input406 to Hidden12 Weight","0.125314"
"Input407 to Hidden12 Weight","0.113994"
"Input408 to Hidden12 Weight","-0.322005"
"Input409 to Hidden12 Weight","-0.494305"
"Input410 to Hidden12 Weight","-0.418989"
"Input411 to Hidden12 Weight","0.304330"
"Input412 to Hidden12 Weight","-0.072843"
"Input413 to Hidden12 Weight","1.206038"
"Input414 to Hidden12 Weight","0.046821"
"Input415 to Hidden12 Weight","-0.194898"
"Input416 to Hidden12 Weight","1.892491"
"Input417 to Hidden12 Weight","-1.353629"
"Input418 to Hidden12 Weight","0.804479"
"Input419 to Hidden12 Weight","-2.472278"
"Input420 to Hidden12 Weight","0.239374"
"Input421 to Hidden12 Weight","0.383489"
"Input422 to Hidden12 Weight","0.290726"
"Input423 to Hidden12 Weight","-1.029701"
"Input424 to Hidden12 Weight","1.181746"
"Input425 to Hidden12 Weight","1.049739"
"Input426 to Hidden12 Weight","2.511614"
"Input427 to Hidden12 Weight","1.464836"
"Input428 to Hidden12 Weight","2.454672"
"Input429 to Hidden12 Weight","0.864472"
"Input430 to Hidden12 Weight","2.020212"
"Input431 to Hidden12 Weight","2.234873"
"Input432 to Hidden12 Weight","2.992578"
"Input433 to Hidden12 Weight","0.949513"
"Input434 to Hidden12 Weight","-0.918057"
"Input435 to Hidden12 Weight","-0.870958"
"Input436 to Hidden12 Weight","2.333809"
"Input437 to Hidden12 Weight","-0.620053"
"Input438 to Hidden12 Weight","-0.436415"
"Input439 to Hidden12 Weight","0.183081"
"Input440 to Hidden12 Weight","0.110418"
"Input441 to Hidden12 Weight","-0.440952"
"Input442 to Hidden12 Weight","0.028274"
"Input443 to Hidden12 Weight","1.456510"
"Input444 to Hidden12 Weight","-1.371986"
"Input445 to Hidden12 Weight","-0.032432"
"Input446 to Hidden12 Weight","-2.233205"
"Input447 to Hidden12 Weight","1.867906"
"Input448 to Hidden12 Weight","0.952538"
"Input449 to Hidden12 Weight","0.456556"
"Input450 to Hidden12 Weight","-1.105933"
"Input451 to Hidden12 Weight","0.680912"
"Input452 to Hidden12 Weight","0.274469"
"Input453 to Hidden12 Weight","0.677354"
"Input454 to Hidden12 Weight","2.241797"
"Input455 to Hidden12 Weight","0.790578"
"Input456 to Hidden12 Weight","2.408857"
"Input457 to Hidden12 Weight","2.050262"
"Input458 to Hidden12 Weight","1.479167"
"Input459 to Hidden12 Weight","3.351014"
"Input460 to Hidden12 Weight","0.334956"
"Input461 to Hidden12 Weight","1.094172"
"Input462 to Hidden12 Weight","-0.065384"
"Input463 to Hidden12 Weight","-1.202242"
"Input464 to Hidden12 Weight","0.509055"
"Input465 to Hidden12 Weight","-0.599244"
"Input466 to Hidden12 Weight","-0.022644"
"Input467 to Hidden12 Weight","-2.127382"
"Input468 to Hidden12 Weight","-0.980298"
"Input469 to Hidden12 Weight","-0.621096"
"Input470 to Hidden12 Weight","0.000913"
"Input471 to Hidden12 Weight","3.085100"
"Input472 to Hidden12 Weight","-0.063736"
"Input473 to Hidden12 Weight","0.296663"
"Input474 to Hidden12 Weight","0.369342"
"Input475 to Hidden12 Weight","0.297726"
"Input476 to Hidden12 Weight","1.541325"
"Input477 to Hidden12 Weight","-0.422105"
"Input478 to Hidden12 Weight","1.096246"
"Input479 to Hidden12 Weight","1.357546"
"Input480 to Hidden12 Weight","1.972036"
"Input481 to Hidden12 Weight","1.062740"
"Input482 to Hidden12 Weight","1.033492"
"Input483 to Hidden12 Weight","1.452688"
"Input484 to Hidden12 Weight","0.278383"
"Input485 to Hidden12 Weight","1.391926"
"Input486 to Hidden12 Weight","2.087649"
"Input487 to Hidden12 Weight","1.414198"
"Input488 to Hidden12 Weight","0.465409"
"Input489 to Hidden12 Weight","0.047085"
"Input490 to Hidden12 Weight","-0.610797"
"Input491 to Hidden12 Weight","0.771126"
"Input492 to Hidden12 Weight","-0.973336"
"Input493 to Hidden12 Weight","0.002666"
"Input494 to Hidden12 Weight","-2.874297"
"Input495 to Hidden12 Weight","0.323494"
"Input496 to Hidden12 Weight","0.869667"
"Input497 to Hidden12 Weight","-1.577994"
"Input498 to Hidden12 Weight","1.387076"
"Input499 to Hidden12 Weight","0.341651"
"Input500 to Hidden12 Weight","-0.607246"
"Input501 to Hidden12 Weight","-0.951469"
"Input502 to Hidden12 Weight","0.204460"
"Input503 to Hidden12 Weight","0.036730"
"Input504 to Hidden12 Weight","-0.261902"
"Input505 to Hidden12 Weight","-0.007463"
"Input506 to Hidden12 Weight","-0.124550"
"Input507 to Hidden12 Weight","0.744007"
"Input508 to Hidden12 Weight","0.431550"
"Input509 to Hidden12 Weight","1.035375"
"Input510 to Hidden12 Weight","0.092920"
"Input511 to Hidden12 Weight","0.619744"
"Input512 to Hidden12 Weight","1.344657"
"Input513 to Hidden12 Weight","0.456637"
"Input514 to Hidden12 Weight","-0.411844"
"Input515 to Hidden12 Weight","0.476323"
"Input516 to Hidden12 Weight","0.618900"
"Input517 to Hidden12 Weight","-0.350941"
"Input518 to Hidden12 Weight","-1.287065"
"Input519 to Hidden12 Weight","-1.238507"
"Input520 to Hidden12 Weight","0.782818"
"Input521 to Hidden12 Weight","-2.018437"
"Input522 to Hidden12 Weight","0.202662"
"Input523 to Hidden12 Weight","0.194094"
"Input524 to Hidden12 Weight","-0.028769"
"Input525 to Hidden12 Weight","0.587473"
"Input526 to Hidden12 Weight","0.700030"
"Input527 to Hidden12 Weight","-0.523767"
"Input528 to Hidden12 Weight","0.477761"
"Input529 to Hidden12 Weight","1.846931"
"Input530 to Hidden12 Weight","0.413343"
"Input531 to Hidden12 Weight","0.325675"
"Input532 to Hidden12 Weight","-0.012361"
"Input533 to Hidden12 Weight","0.280887"
"Input534 to Hidden12 Weight","-0.135411"
"Input535 to Hidden12 Weight","0.110768"
"Input536 to Hidden12 Weight","2.405561"
"Input537 to Hidden12 Weight","1.739635"
"Input538 to Hidden12 Weight","1.570522"
"Input539 to Hidden12 Weight","0.142760"
"Input540 to Hidden12 Weight","-0.688163"
"Input541 to Hidden12 Weight","1.083776"
"Input542 to Hidden12 Weight","0.913068"
"Input543 to Hidden12 Weight","2.078337"
"Input544 to Hidden12 Weight","0.779384"
"Input545 to Hidden12 Weight","0.054145"
"Input546 to Hidden12 Weight","-1.468641"
"Input547 to Hidden12 Weight","-0.283212"
"Input548 to Hidden12 Weight","-0.629740"
"Input549 to Hidden12 Weight","-1.403410"
"Input550 to Hidden12 Weight","0.522700"
"Input551 to Hidden12 Weight","-2.413067"
"Input552 to Hidden12 Weight","-0.020630"
"Input553 to Hidden12 Weight","-0.735458"
"Input554 to Hidden12 Weight","-1.992186"
"Input555 to Hidden12 Weight","0.320514"
"Input556 to Hidden12 Weight","-0.080135"
"Input557 to Hidden12 Weight","0.099063"
"Input558 to Hidden12 Weight","-0.517447"
"Input559 to Hidden12 Weight","-0.109731"
"Input560 to Hidden12 Weight","-0.475474"
"Input561 to Hidden12 Weight","-0.616592"
"Input562 to Hidden12 Weight","-0.261004"
"Input563 to Hidden12 Weight","-0.344750"
"Input564 to Hidden12 Weight","0.958802"
"Input565 to Hidden12 Weight","0.727190"
"Input566 to Hidden12 Weight","1.380844"
"Input567 to Hidden12 Weight","1.130226"
"Input568 to Hidden12 Weight","-0.672537"
"Input569 to Hidden12 Weight","0.808094"
"Input570 to Hidden12 Weight","0.458490"
"Input571 to Hidden12 Weight","0.058832"
"Input572 to Hidden12 Weight","-1.782911"
"Input573 to Hidden12 Weight","-0.157232"
"Input574 to Hidden12 Weight","-1.693133"
"Input575 to Hidden12 Weight","-1.657335"
"Input576 to Hidden12 Weight","0.737244"
"Input577 to Hidden12 Weight","1.741448"
"Input578 to Hidden12 Weight","0.512685"
"Input579 to Hidden12 Weight","0.078966"
"Input580 to Hidden12 Weight","-0.204089"
"Input581 to Hidden12 Weight","1.252403"
"Input582 to Hidden12 Weight","2.319452"
"Input583 to Hidden12 Weight","-0.087337"
"Input584 to Hidden12 Weight","1.313433"
"Input585 to Hidden12 Weight","0.444737"
"Input586 to Hidden12 Weight","-0.093712"
"Input587 to Hidden12 Weight","0.587364"
"Input588 to Hidden12 Weight","1.518796"
"Input589 to Hidden12 Weight","0.244210"
"Input590 to Hidden12 Weight","0.155436"
"Input591 to Hidden12 Weight","-0.002287"
"Input592 to Hidden12 Weight","3.296592"
"Input593 to Hidden12 Weight","0.157803"
"Input594 to Hidden12 Weight","0.893722"
"Input595 to Hidden12 Weight","-0.770645"
"Input596 to Hidden12 Weight","-0.924644"
"Input597 to Hidden12 Weight","0.610403"
"Input598 to Hidden12 Weight","-1.273557"
"Input599 to Hidden12 Weight","-1.004066"
"Input600 to Hidden12 Weight","0.698622"
"Input601 to Hidden12 Weight","-1.051876"
"Input602 to Hidden12 Weight","0.913500"
"Input603 to Hidden12 Weight","0.101546"
"Input604 to Hidden12 Weight","0.600949"
"Input605 to Hidden12 Weight","-1.382985"
"Input606 to Hidden12 Weight","1.321297"
"Input607 to Hidden12 Weight","-0.111758"
"Input608 to Hidden12 Weight","1.248772"
"Input609 to Hidden12 Weight","-1.032574"
"Input610 to Hidden12 Weight","0.104690"
"Input611 to Hidden12 Weight","-0.030320"
"Input612 to Hidden12 Weight","0.242345"
"Input613 to Hidden12 Weight","0.526328"
"Input614 to Hidden12 Weight","-0.753319"
"Input615 to Hidden12 Weight","0.553907"
"Input616 to Hidden12 Weight","-0.412814"
"Input617 to Hidden12 Weight","-0.290662"
"Input618 to Hidden12 Weight","0.318408"
"Input619 to Hidden12 Weight","-0.525993"
"Input620 to Hidden12 Weight","-0.766100"
"Input621 to Hidden12 Weight","-1.044137"
"Input622 to Hidden12 Weight","-1.594838"
"Input623 to Hidden12 Weight","0.401745"
"Input624 to Hidden12 Weight","-0.082984"
"Input625 to Hidden12 Weight","-1.427554"
"Input626 to Hidden12 Weight","-1.547762"
"Input627 to Hidden12 Weight","2.021865"
"Input628 to Hidden12 Weight","-0.827041"
"Input629 to Hidden12 Weight","0.059321"
"Input630 to Hidden12 Weight","-0.360874"
"Input631 to Hidden12 Weight","-1.324219"
"Input632 to Hidden12 Weight","-0.893453"
"Input633 to Hidden12 Weight","-1.519160"
"Input634 to Hidden12 Weight","-1.294251"
"Input635 to Hidden12 Weight","-0.404007"
"Input636 to Hidden12 Weight","0.316044"
"Input637 to Hidden12 Weight","-1.490151"
"Input638 to Hidden12 Weight","0.483188"
"Input639 to Hidden12 Weight","-1.401528"
"Input640 to Hidden12 Weight","-0.460460"
